Date,Close,RSI,RSI_change,MACD_diff,MACD_cross,BB_diff,realized_vol_5d,realized_vol_20d,vol_regime,close_to_SMA20,zscore_20d,dist_52w_high,dist_52w_low,Return_5d,Return_20d,CO_spread,vol_ratio,vol_up_confirm,vol_price_confirm,nifty_ret,rel_nifty,sentiment,sentiment_EMA,target
2003-06-27,19.094280242919922,63.97086599963395,-0.38350787384946017,-0.02067546582820934,-1.0,0.13710689114504454,0.01695479614088874,0.021252035641299946,0.7977963347633293,0.03419448093112299,0.9401914778110361,-0.03189759888719834,0.5256525806198926,-0.03189759888719834,0.08757527330878823,-0.005816543614019075,0.7938426945261845,0.0,-0.0009766184489777355,,,0.0,0.0,
2003-06-30,19.10310173034668,64.0573835127164,0.08651751308244826,-0.038181317620240574,-1.0,0.1282947962288334,0.01032842871430748,0.020855126538826266,0.49524651385254875,0.029696149211005357,0.8764028895325998,-0.031450339129271754,0.5263574265154338,-0.0010757693281667757,0.10303865377113652,-0.00030771403076525883,0.9360062079418094,0.0,0.0004324314344232577,,,0.0,0.0,
2003-07-01,19.156021118164062,64.60645879834509,0.5490752856286889,-0.050162222425931824,-1.0,0.11232623584797417,0.006122885892379816,0.020631236982956005,0.29677744952656443,0.027071954939402287,0.9148698939932166,-0.028767264105774903,0.5305857398931195,0.017012807553740794,0.1151806137269098,-0.0007667257884151219,0.9505698690833203,0.0,0.0026332674274370227,,,0.0,0.0,1.0
2003-07-02,19.314769744873047,66.27104007545157,1.6645812771064783,-0.05118403402782379,-1.0,0.10504306887195154,0.003666938132307394,0.01989926971826388,0.18427501030059498,0.03105731044866804,1.1179835929315274,-0.02071852255934703,0.5432699180306133,0.011236087455302579,0.09263254094606332,0.001982591100077409,1.1875813014565981,0.0,0.00984165237387118,,,0.0,0.0,1.0
2003-07-03,19.447063446044922,67.6370171327007,1.3659770572491396,-0.04685496604709316,-1.0,0.10755814378916265,0.004069582348810137,0.018159102828503935,0.22410701603727942,0.0351546463899504,1.2309941620719123,-0.014011076762636243,0.5538403204770459,0.017222886068796406,0.05840016849925522,0.0030325716518665546,1.309069138938207,0.0,0.008966278333500914,,,0.0,0.0,1.0
2003-07-04,19.5764102935791,68.96061169616549,1.3235945634647805,-0.039480276674095593,-1.0,0.11099845828906782,0.0032602670404416837,0.018177517333769388,0.17935711354734366,0.03887773057750932,1.314441663117569,-0.007453039901275993,0.5641752662945894,0.02524997248000238,0.06204113055476945,-0.00030027643236630637,0.9412333176245786,0.0,0.006260357136523761,,,0.0,0.0,0.0
2003-07-07,19.329463958740234,63.61159292350275,-5.349018772662738,-0.05450741249192481,-1.0,0.1083838557916599,0.008632775845168781,0.01783209899578332,0.4841143965839431,0.022399290117829047,0.788081100268226,-0.019973508683656993,0.5444440007936946,0.011849501279363572,0.06875789107791963,-0.015718553236676352,0.650109386824673,0.0,-0.008200795136243763,,,0.0,0.0,0.0
2003-07-08,19.182477951049805,60.5986291534403,-3.0129637700624485,-0.0762843630813127,-1.0,0.09729240169882578,0.009699054371984955,0.017600679897935297,0.5510613469609622,0.01105587501190732,0.43818835606810724,-0.027425871651245326,0.5326996679832934,0.001381123601949641,0.07478193682419643,-0.008659943960675928,0.5675944775707792,0.0,-0.00431612829115939,,,0.0,0.0,
2003-07-09,19.205995559692383,60.917592511661816,0.31896335822151656,-0.09009537310823457,-1.0,0.08806210803225088,0.008711667318080207,0.017445844093545576,0.4993548762311395,0.009339495163908135,0.40965555724933894,-0.02623350131281621,0.5345787490410285,-0.005631658394971928,0.061413522631110995,-0.01015150400341513,0.49453258376148096,0.0,0.0006062941292351973,,,0.0,0.0,1.0
2003-07-10,19.644023895263672,66.37715294934611,5.459560437684296,-0.0715310381496016,-1.0,0.07876882750143982,0.013792566739293998,0.017977329588105415,0.7672199962568279,0.028213189804155412,1.3581146469445324,-0.0040249510020891055,0.5695776624353561,0.010128030371536978,0.0847399110100755,0.015810256777593585,0.6783111348345219,0.0,0.015470142980486956,,,0.0,0.0,0.0
2003-07-11,19.444122314453125,62.112772064486684,-4.264380884859428,-0.07419580052103125,-1.0,0.07355644819533348,0.014440094618547629,0.018025199490187542,0.801105953163428,0.014977638685535423,0.7821461627131976,-0.014160195583549195,0.5536053210454945,-0.006757519746578122,0.056718305406259883,-0.009880217468270506,0.6644362162793639,0.0,-0.0067614380174953435,,,0.0,0.0,1.0
2003-07-14,19.97623634338379,68.0051501717299,5.892378107243211,-0.043142225246762034,-1.0,0.06095089383282617,0.01736308624552096,0.018094483152484145,0.9595790108620609,0.03757900000062912,2.316678461139665,0.0,0.5961217778636632,0.03346044080809096,0.10577705185272768,0.020270257262582365,1.0606561351448676,0.0,0.02902625277986665,,,0.0,0.0,0.0
2003-07-15,19.852760314941406,65.46099833173558,-2.5441518399943135,-0.03432242492392057,-1.0,0.06413685739668185,0.01707883839819663,0.015607339658803785,1.0942824832137745,0.02856623180953614,1.6882424318003768,-0.006181145753378026,0.5862559165145469,0.03494242848093143,0.05154174661237643,-0.00982403605538335,0.998847932350497,0.0,-0.006174024655318695,,,0.0,0.0,1.0
2003-07-16,20.211416244506836,69.07949254661183,3.6184942148762502,-0.00905390954677554,-1.0,0.06820390821592366,0.017312294279428802,0.015689516403391297,1.103430713497756,0.04305718689389159,2.359663446930582,0.0,0.61491289323924,0.05234931361353268,0.08097474380336611,0.020786894296277583,0.9253016822575977,0.0,0.016716311974450632,,,0.0,0.0,0.0
2003-07-17,19.920373916625977,63.28541188689224,-5.79408065971959,-0.016241864853827837,-1.0,0.07186832733425039,0.018583169381438492,0.01562467692814929,1.1893474320713284,0.025873843979182562,1.3682052569255496,-0.014399897778561654,0.5916583126553137,0.014067892751287836,0.04278217212134727,-0.01797104465445964,0.9676744945197738,0.0,-0.013934413804006063,,,0.0,0.0,
2003-07-18,19.94683265686035,63.58444550525017,0.29903361835793163,-0.023096907782555798,-1.0,0.07430444958275591,0.01721587237173104,0.013907873493722684,1.2378508029643367,0.02664580603115595,1.3618058556766521,-0.013090799004171427,0.5937723931446002,0.02585410306916014,0.0113278083295143,0.002363726062538389,1.0102761067164558,0.0,0.0013418740624288558,,,0.0,0.0,0.0
2003-07-21,19.73810386657715,59.46941641965263,-4.115029085597541,-0.044340411236206245,-1.0,0.07486136190817556,0.0128067465379389,0.012169906857831033,1.0523290512858836,0.014298903545387678,0.7341771282457255,-0.023418070866673024,0.5770947486618596,-0.011920787915863373,0.03212925828268087,-0.016119620223732867,0.8451838341227474,0.0,-0.008844221150202836,,,0.0,0.0,0.0
2003-07-22,19.641088485717773,57.60340999550113,-1.8660064241515002,-0.06625835386892642,-1.0,0.06965902847818947,0.012723823124062688,0.011636000869513835,1.0934876395032707,0.007228848985422404,0.4016847802467329,-0.028218099706103894,0.5693431202011425,-0.010662085567231028,0.04276553158163021,-0.005359516360653909,0.9580727908804841,0.0,-0.004709053986470495,,,0.0,0.0,0.0
2003-07-23,19.391199111938477,52.99114119935445,-4.6122687961466795,-0.09705509203801188,-1.0,0.06822118345102487,0.006434139001890548,0.011735896100241854,0.5482443732403146,-0.006327439367252154,-0.3639043440144606,-0.04058187326636664,0.549376702869584,-0.04058187326636664,0.01523759175169448,-0.01845241161584846,0.8227436882822399,0.0,-0.010467592221032844,,,0.0,0.0,1.0
2003-07-24,20.096763610839844,62.19532939047854,9.20418819112409,-0.07060642910741699,-1.0,0.06780335667451894,0.020017132177110743,0.014177133610479486,1.4119308406823812,0.027251512128487053,1.5254023654556796,-0.005672666985825581,0.6057520301847779,0.008854738116469196,0.05120693093735329,0.032316545638952525,1.0570830437268988,0.0,0.038462823456086065,,,0.0,0.0,1.0
2003-07-25,20.555383682250977,66.7522278497324,4.5568984592538655,-0.025262430531489022,-1.0,0.07508367120921308,0.022060941668395312,0.014840155433899185,1.4865707954784473,0.04678505993219663,2.320737229194882,0.0,0.6423962443981897,0.03050865447459028,0.07652047737556522,0.013333345721176846,1.469058236889676,0.0,0.03352478073365265,,,0.0,0.0,0.0
2003-07-28,20.296672821044922,62.197688824994714,-4.554539024737693,-0.01617301508383784,-1.0,0.07705111801247509,0.022478581177085958,0.015274927818582902,1.4715998297379425,0.030478417621682116,1.4965676887877137,-0.012586039025359819,0.6217249811710897,0.028299017891663114,0.062480486548535996,-0.015261742813459453,0.8863815263089406,0.0,-0.011156032481482328,,,0.0,0.0,1.0
2003-07-29,20.44072723388672,63.6835513313762,1.485862506381487,-0.004543351720853184,-1.0,0.07872330899341769,0.02167509929068766,0.01529997062534466,1.4166758761472713,0.034418649150435736,1.647843385282301,-0.005577927911083469,0.6332350765455022,0.04071254751234443,0.06706539462438132,0.013409136654264173,0.9365264244177323,0.0,0.006646939888612589,,,0.0,0.0,
2003-07-30,20.496580123901367,64.26995622540242,0.5864048940262236,0.0024503837376969595,1.0,0.08175359303117181,0.018865504717763867,0.015256195872884418,1.236579870562258,0.03415267898834117,1.5749075316696204,-0.002860737569223004,0.637697779758289,0.05700426289173355,0.061186873808942055,0.013372027427832727,0.9322025137117554,0.0,0.002547179651387592,,,0.0,0.0,1.0
2003-07-31,21.043394088745117,69.46787895900268,5.197922733600251,0.03749819013006117,1.0,0.09254775991516731,0.015904268222519082,0.01613293566381065,0.9858260488942187,0.057483488979837405,2.2899468760889894,0.0,0.6813887765368765,0.047103628038629886,0.08208594820133897,0.019658062029850962,2.829009953112331,1.0,0.07547318331607272,,,0.0,0.0,0.0
2003-08-01,20.875823974609375,66.28546808156466,-3.1824108774380164,0.042616691811811935,1.0,0.10053032132171819,0.015333397126893182,0.016339735949184288,0.9384115615196741,0.04564868865573138,1.6930400520112983,-0.00796307446550959,0.6679997525038412,0.015589117542723852,0.06637650424891595,-0.01292746136498472,0.9443630550132647,0.0,-0.007520033329546756,,,0.0,0.0,
2003-08-04,20.867008209228516,66.11386980136947,-0.17159828019518386,0.038741964409180596,1.0,0.10321554746338707,0.012990209060896582,0.015935447249099663,0.8151769359112601,0.041197774654678186,1.4945732331650776,-0.008382007140708359,0.6672953638056376,0.028099944912755914,0.07954407084284654,0.00396044915768773,0.6561363819519023,0.0,-0.00027708340557812557,,,0.0,0.0,0.0
2003-08-05,20.458364486694336,58.54773316446946,-7.566136636900012,0.003829187929284661,1.0,0.09924796080436123,0.01707245161487382,0.016603830150440167,1.0282236965921523,0.017568685287398293,0.6782280252689031,-0.02780110468794006,0.6346443111392475,0.0008628485966182264,0.06651312405521126,-0.021512952570788713,1.3833770915867962,0.0,-0.02709101173998313,,,0.0,0.0,1.0
2003-08-06,20.614179611206055,60.40825883255491,1.8605256680854438,-0.01269373352577613,-1.0,0.09209207433166558,0.01738409751794037,0.016622185307167144,1.0458370663479912,0.02174051273912328,0.9008006840252958,-0.0203966373356389,0.6470940994416401,0.005737517507496515,0.07332002379866354,0.020372566510993378,1.417557386479332,0.0,0.010796409498933162,,,0.0,0.0,1.0
2003-08-07,20.90522575378418,63.686856646528135,3.278597813973228,-0.008165032041384634,-1.0,0.09251115700333913,0.013197214638072038,0.01620412464642318,0.8144355172548693,0.03293767791350524,1.3438368335271162,-0.0065658768912585375,0.6703489848237916,-0.0065658768912585375,0.06420282653110565,0.006796005325466161,0.9037425238183211,0.0,0.012759701351304588,,,0.0,0.0,1.0
2003-08-08,21.36089515686035,68.13582148561458,4.44896483908645,0.01984549850327394,1.0,0.09474485874809102,0.015854297717684103,0.016387035095443245,0.9674903132472523,0.050478060495189166,1.9773421068622976,0.0,0.7067574376100894,0.0232360256936901,0.09857852215743668,0.009446993236084613,1.1289692176306787,0.0,0.02460804468452216,,,0.0,0.0,0.0
2003-08-11,21.24330711364746,65.8923122788253,-2.243509206789284,0.024476443394258862,1.0,0.10085027936104812,0.016418150712648835,0.01564005669231706,1.0497500767189676,0.04145064086516766,1.5386408069862039,-0.0055048275060292085,0.6973620323214134,0.018033198657224192,0.06342890364747467,0.007810350896172998,0.7454588500929891,0.0,-0.00410362238260479,,,0.0,0.0,0.0
2003-08-12,20.978721618652344,61.02335470324167,-4.868957575583629,0.004773934426434867,1.0,0.10191731850316961,0.014027609693733024,0.015898787052110012,0.8823069110716434,0.025648571731874202,0.9566176988964844,-0.017891269790033415,0.6762213798276611,0.025434933095284107,0.05671560457331104,-0.08230449989021447,0.6257107263599624,0.0,-0.007793230186431116,,,0.0,0.0,1.0
2003-08-13,21.222726821899414,63.6881700308269,2.664815327585231,0.003298715513187611,1.0,0.10489785522511667,0.014318515522624498,0.015638305294663646,0.9156053199390148,0.035019254300303566,1.2575163790454207,-0.006468283934091712,0.6957176458970045,0.029520806656916365,0.050036601352339005,-0.024195704270296596,0.7427994983310252,0.0,0.00863956087776754,,,0.0,0.0,0.0
2003-08-14,21.084552764892578,61.13903215701697,-2.549137873809933,-0.011071963690913678,-1.0,0.10496221052280715,0.014336658983692695,0.015283480276495797,0.9380493660034225,0.02536975691836453,0.9190192909920649,-0.012936835743001307,0.6846773969865818,0.008578094932839342,0.05844161626378663,-0.009392264337265255,0.7935287709532574,0.0,-0.005166399706993302,,,0.0,0.0,
2003-08-15,21.084552764892578,61.13903215701698,7.105427357601002e-15,-0.02392875206516909,-1.0,0.1034765144186177,0.009084752918177355,0.015293798485010997,0.5940154715050715,0.0225409568040152,0.8305611967417103,-0.012936835743001307,0.6846773969865818,-0.012936835743001307,0.05703763237021642,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
2003-08-18,21.24036979675293,63.07209938513258,1.933067228115604,-0.025164271482229716,-1.0,0.09826171681219506,0.00984137891658441,0.014991523815375694,0.6564628811442662,0.02635883937988417,1.0189772851584455,-0.005642336579172458,0.6971273376880871,-0.0001382702268916125,0.07610994147819805,0.0062674055847126015,0.9582996943067783,0.0,0.007081934137497645,,,0.0,0.0,1.0
2003-08-19,21.701919555664062,68.12933065576489,5.0572312706323075,0.0005174661690283688,1.0,0.09340610323091389,0.010839624231430879,0.015357582407408147,0.705815794691884,0.04346594320417506,1.7386708333439949,0.0,0.734005636938375,0.0344729269093651,0.10492448376498298,0.01778574799378078,1.0048460232357659,0.0,0.021835139604686946,,,0.0,0.0,
2003-08-20,21.690160751342773,67.87429971295514,-0.25503094280975347,0.011517513771584664,1.0,0.07920585299252932,0.01086378557409599,0.014846064959579665,0.7317619587193006,0.03716823107023638,1.763953796244191,-0.0005418324536282659,0.7330660964095075,0.022025158848156146,0.11855696113134684,-0.008333347694241326,0.6043608153642637,0.0,-0.0003274623034655984,,,0.0,0.0,1.0
2003-08-21,21.819515228271484,69.2384732629681,1.3641735500129641,0.021717991010554105,1.0,0.07881728590790814,0.009000435402590882,0.012980131168116743,0.6934009592059256,0.039073812611103535,1.8601146277555929,0.0,0.7434016518235012,0.034857863554150326,0.08572283830329863,-0.010400021824902446,0.7376791959996418,0.0,0.004399326848410668,,,0.0,0.0,1.0
2003-08-22,22.44276237487793,74.79252461910178,5.554051356133684,0.06235216382441405,1.0,0.09266714901230139,0.012063205178039167,0.013468098811210603,0.89568730873863,0.06397219456237845,2.5296297675447255,0.0,0.7931997382392844,0.06441728336049302,0.0918191906219028,0.02277602577395998,1.4518911339765088,0.0,0.04147145328240823,,,0.0,0.0,0.0
2003-08-25,22.2604923248291,70.76831532846805,-4.024209290633735,0.068383138092875,1.0,0.09793614780180114,0.015304053805647921,0.013204642711806214,1.15899037479936,0.05044121980406853,1.911580543373416,-0.008121551483023293,0.7786361742458301,0.048027531433662674,0.09675573534140836,-0.019171022820850325,1.582456692201628,0.0,-0.012852003495370266,,,0.0,0.0,1.0
2003-08-26,22.9689884185791,76.14190964537384,5.373594316905795,0.1091000995524739,1.0,0.11162428350255106,0.01778365201531869,0.014531146767039647,1.2238299082944064,0.07744690633520869,2.510564049115141,0.0,0.8352457389970127,0.05838510550484188,0.12368743811135152,0.028026327489536016,1.307870130484887,0.0,0.04162625269286181,,,0.0,0.0,1.0
2003-08-27,23.154205322265625,77.31588945730948,1.173979811935638,0.13577999877313363,1.0,0.12553493062074178,0.016706017436352805,0.014517961996677464,1.1507136773175253,0.07940693985350517,2.2847067292051877,0.0,0.8500447596193559,0.06749809684246877,0.12966188419233715,0.009743592869565484,0.8552353124348755,0.0,0.006896430683226616,,,0.0,0.0,
2003-08-28,23.14832305908203,77.18598862423956,-0.12990083306992517,0.13975816245209016,1.0,0.13960741651902447,0.017592747611839245,0.013748543940610135,1.2796080579758113,0.07386391566321528,1.9208629547369551,-0.0002540472929959403,0.8495747607562532,0.06089997036638173,0.10002801646254955,-0.0008882071068770128,0.9029499271296578,0.0,-0.00022939198469817113,,,0.0,0.0,1.0
2003-08-29,23.55990219116211,79.7496952290053,2.5637066047657413,0.15562165004294892,1.0,0.1530229401484641,0.015605735118806552,0.013689056330415289,1.1400154066232202,0.08619487872220674,2.02180359274827,0.0,0.8824603556568569,0.049777286664795195,0.1285735221669475,0.004260617820713741,1.1663152081196848,0.0,0.020737182553764222,,,0.0,0.0,1.0
2003-09-01,24.11847496032715,82.6064106378004,2.8567154087950968,0.18712913546747212,1.0,0.16968625589713027,0.01264936493847051,0.01413505720878606,0.8948930840271325,0.10367479017873446,2.158276933765423,0.0,0.927090892964312,0.0834654781388493,0.15581853989306715,0.030006250407879496,1.0458069032298591,0.0,0.024794638501009863,,,0.0,0.0,1.0
2003-09-02,24.61236572265625,84.66619257402,2.0597819362196077,0.22223594149055514,1.0,0.18438577263202635,0.009860443658456793,0.012900452205263204,0.7643486834076925,0.11567163774228473,2.1922237495642487,0.0,0.9665532715669891,0.07154765695940957,0.2030465943972981,0.00867466765204504,1.6526116349377438,0.0,0.033841676206971795,,,0.0,0.0,0.0
2003-09-03,23.98617935180664,72.88176936207003,-11.78442321194997,0.18577114855199484,1.0,0.19300958060889264,0.020504965463767944,0.015071354546294241,1.3605257178963868,0.07904012370027165,1.479629372864344,-0.0254419415795204,0.916520338118767,0.03593187578504242,0.1635767129324679,-0.01970447681564227,0.9723011887505137,0.0,-0.024737230041888807,,,0.0,0.0,
2003-09-04,24.065555572509766,73.38742709679589,0.5056577347258582,0.150962154902463,1.0,0.19635295821549673,0.020238976803737756,0.015023218992379371,1.3471797764516455,0.07496949766610435,1.3847545629886564,-0.022216887084654857,0.9228625795866265,0.0396241451740007,0.15117415405827495,0.005898277847289424,1.1068130431968768,0.0,0.003662719064396436,,,0.0,0.0,1.0
2003-09-05,24.68586540222168,76.99719322473669,3.6097661279408015,0.1531927750552433,1.0,0.2036403194574441,0.02148569582368148,0.01525171096194903,1.408740034300768,0.09454955338434914,1.653796536103691,0.0,0.9724259713690835,0.04779150617535022,0.15565687771719938,0.021284367879737722,1.0275212831738147,0.0,0.026485220765856854,,,0.0,0.0,1.0
2003-09-08,25.611913681030273,81.11541161392887,4.1182183891921795,0.1976845310069375,1.0,0.21604578671260768,0.024441090096933286,0.016335375526997587,1.4962061971908347,0.12471682720445258,2.0010496010812955,0.0,1.0464181788976608,0.06192094330838516,0.20564625573653084,0.031982923000868045,1.3493949622410264,0.0,0.05062025826746308,,,0.0,0.0,
2003-09-09,25.65306854248047,81.27584801024733,0.16043639631845963,0.20941002311993107,1.0,0.22667316063239004,0.024324508627566035,0.01562700434188548,1.5565688788073346,0.11507956404219695,1.775064118028953,0.0,1.0497064945491408,0.04228373783939943,0.22281371614522616,-0.0019444278107803583,1.4549681993905086,0.0,0.0023379359858107917,,,0.0,0.0,
2003-09-10,25.55605125427246,79.5599071594915,-1.7159408507558283,0.19068847457699167,1.0,0.2338713712872973,0.017814346058328552,0.015931029142713906,1.1182169022944752,0.10049797937853387,1.5223440433621354,-0.003781897984147631,1.0419547136893113,0.06544901876369802,0.20418320740488238,-0.0008045931134001309,0.8345402291528844,0.0,-0.003156146010323395,,,0.0,0.0,0.0
2003-09-11,25.206214904785156,73.53134428959319,-6.028562869898309,0.13729578585332902,1.0,0.2331461534605276,0.02136636412745778,0.01638402840781445,1.3040971118718871,0.07588546767616854,1.1794678649987023,-0.017419110581462838,1.0140024304610469,0.0473980053707288,0.195482549990601,0.008705931716141816,1.1137813959939444,0.0,-0.01524653452227892,,,0.0,0.0,0.0
2003-09-12,24.644704818725586,65.01574213046604,-8.515602159127155,0.05114938289848969,1.0,0.22525691515259927,0.02295479921734288,0.017736219468046672,1.2942329259455732,0.043986176768217554,0.7292310103679133,-0.03930772344388633,0.9691371985202655,-0.0016673745410760166,0.1688512008545393,-0.020677533085176232,0.9357375711764264,0.0,-0.020845100547829676,,,0.0,0.0,0.0
2003-09-15,23.786266326904297,54.60439831968917,-10.41134381077687,-0.07007633376538891,-1.0,0.21480585972876182,0.014567185737729114,0.020157722188857075,0.7226603086028075,0.0022170987817140865,0.04015123470373519,-0.07277110777156426,0.9005470823342301,-0.07128117706714598,0.11986121496531399,-0.03448682323859144,1.30803880967773,0.0,-0.045562357970312696,,,0.0,0.0,1.0
2003-09-16,24.11553382873535,57.42089450124082,2.816496181551649,-0.13097789232256796,-1.0,0.19751371891968483,0.01847339442114408,0.019906685603540367,0.927999506751572,0.010950073111762548,0.21380203698205574,-0.059935703644927285,0.9268558935327609,-0.059935703644927285,0.11121662610906458,0.010221739225975282,1.4281762273431702,0.0,0.019769896295993693,,,0.0,0.0,0.0
2003-09-17,23.924442291259766,55.27741000950499,-2.1434844917358262,-0.18378645004124128,-1.0,0.18096736688088874,0.01809342897283478,0.02009169508560807,0.9005426817270051,-0.0017357471388516278,-0.037459542164279554,-0.06738477497762763,0.9115874836437652,-0.06384432973540555,0.10300898944599446,-0.02655504586130006,1.0242999493404954,0.0,-0.008116554812583374,,,0.0,0.0,0.0
2003-09-18,23.245344161987305,48.3673969256954,-6.910013083809588,-0.2594787138844781,-1.0,0.1687823093818301,0.01938574996268152,0.0214374807614693,0.904292354982519,-0.03294827144846215,-0.7870055569563736,-0.09385716864655269,0.857326846414308,-0.07779314546848526,0.0653464991682482,-0.03337408818342941,1.202001005823445,0.0,-0.03411894097679864,,,0.0,0.0,1.0
2003-09-19,23.75687026977539,53.12106520192406,4.753668276228659,-0.268971866079353,-1.0,0.1538144893086624,0.025042729787416416,0.02107928814213526,1.188025402876801,-0.014362000705764596,-0.3693363486430333,-0.07391701579735188,0.8981983072116175,-0.036025367537597774,0.05855374988813544,0.022781911755995556,1.4850544532163885,0.0,0.032679409649239724,,,0.0,0.0,
2003-09-22,23.698076248168945,52.522515231541526,-0.5985499703825354,-0.2722585078541402,-1.0,0.13793727700779937,0.019677214841541606,0.020959110248659908,0.938838271667555,-0.019724620441353678,-0.568722886352198,-0.07620890620060261,0.8935006045672795,-0.0037076049483059093,0.06458005970229053,-0.021485823335730705,0.7420708388449813,0.0,-0.0018364931254464022,,,0.0,0.0,1.0
2003-09-23,24.256643295288086,57.430052228991215,4.907536997449689,-0.23146366459527346,-1.0,0.12680526967370273,0.021824292405284162,0.020443445915991076,1.0675447033228862,0.0007155006527723003,0.021982845086121083,-0.054435017973774036,0.9381306846773969,0.005851393029690843,0.05606058278419557,0.03098836505289057,0.7200944895981494,0.0,0.01697273012752165,,,0.0,0.0,1.0
2003-09-24,25.22385025024414,64.30954936444266,6.8794971354514445,-0.13857193683878877,-1.0,0.1197461154411474,0.026671881009748613,0.022039052187758413,1.2102099846455059,0.03619421693351547,1.1372563778298543,-0.01673165498800111,1.0154115126556795,0.05431298849792143,0.0893852714516743,0.029517608360844747,1.1793068714111972,0.0,0.0470235635727036,,,0.0,0.0,0.0
2003-09-25,24.588844299316406,57.714996986872734,-6.594552377569926,-0.11983008014660346,-1.0,0.11464875244291987,0.025502220132198127,0.023006435164400072,1.1084820377413362,0.007128293943800978,0.24068734908974213,-0.04148526096992056,0.9646738857110286,0.0577965259609321,0.06223004735840676,-0.022897191245587343,1.3443591651441955,0.0,-0.03384400325808879,,,0.0,0.0,1.0
2003-09-26,25.065099716186523,60.9493329432942,3.234335956421468,-0.07735518383758588,-1.0,0.11005977297158034,0.02525831536437641,0.02306183134656424,1.0952432608149918,0.02348019064305341,0.8126721160833008,-0.02292001930764309,1.0027271821190733,0.05506741551203076,0.06388810585084048,0.013070312638856739,0.9699044480226049,0.0,0.01878584619896227,,,0.0,0.0,1.0
2003-09-29,25.535478591918945,63.88732731444415,2.937994371149948,-0.022430201348510148,-1.0,0.11277967190041593,0.024181869101248633,0.022857816732298798,1.0579255833773007,0.03967930467751678,1.3193366323844278,-0.004583855158177275,1.0403109368613523,0.0775338185474852,0.058751792305386186,-0.14843137702657486,0.6630980891315023,0.0,0.012443889599392584,,,0.0,0.0,1.0
2003-09-30,26.094045639038086,67.05688958703598,3.1695622725918327,0.04309808165895901,1.0,0.12169669853133298,0.02404805198897903,0.02291573237261829,1.0494123250328118,0.05922642878990065,1.7913058145288039,0.0,1.0849410169714702,0.07574841751112849,0.060200629759776136,0.017306587471858155,1.06293743261973,0.0,0.023250859421867012,,,0.0,0.0,0.0
2003-10-01,25.617786407470703,62.055691502421645,-5.001198084614337,0.045698782326838994,1.0,0.12596762745778878,0.023009225749438277,0.022495675666276412,1.0228288356740374,0.03646149795683105,1.088790135424966,-0.018251644001682665,1.0468874157652004,0.015617606087823477,0.06802279895156249,-0.012018141386179005,0.6307655176173042,0.0,-0.011512507676088132,,,0.0,0.0,
2003-10-02,25.617786407470703,62.055691502421645,0.0,0.03901095522904641,1.0,0.12725709206979208,0.017249528041285156,0.022509595775765834,0.7663188718766889,0.03321713462762183,0.9849413394706205,-0.018251644001682665,1.0468874157652004,0.04184589139811279,0.06450010390510408,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
2003-10-03,26.373327255249023,66.6341265598758,4.578435057454151,0.07497978378995152,1.0,0.13405467611674016,0.01933430135254855,0.022718695188212498,0.8510304483762815,0.060082231469724336,1.64833820664026,0.0,1.107255904627416,0.05219319108543874,0.0683574112364509,0.02175400193209633,0.9465254103927973,0.0,0.027915706674927425,,,0.0,0.0,1.0
2003-10-06,26.89955711364746,69.40328285150993,2.7691562916341326,0.12099444656809799,1.0,0.14527183187475345,0.019469864097773067,0.021651545533115418,0.8992366881151496,0.07844331024828641,1.9520861153619367,0.0,1.1493022101833699,0.05341895264732566,0.05027517461808784,0.020066877680881237,0.711285555048695,0.0,0.014192357804972591,,,0.0,0.0,0.0
2003-10-07,26.56441879272461,65.66548823614232,-3.737794615367605,0.1156472032454533,1.0,0.1549245754132193,0.020531051002977994,0.02191501519503025,0.9368485862439145,0.06306503475814863,1.4928985106914834,-0.012458878765435832,1.1225243145164119,0.018026072315241892,0.03552597416309,-0.013537024996868166,0.8091498614604808,0.0,-0.010081100027005331,,,0.0,0.0,1.0
2003-10-08,26.76726722717285,66.82992038803795,1.1644321518956247,0.11245709807859172,1.0,0.16349441464585596,0.01645631870542809,0.021905874878850866,0.7512285538212364,0.06859291756194004,1.5306851099771384,-0.004917920615410187,1.1387321125351622,0.04487041938045566,0.04739448832878268,-0.020967729890851303,0.6903935005399372,0.0,0.005271910589518477,,,0.0,0.0,
2003-10-09,26.761390686035156,66.75928378833618,-0.07063659970177127,0.09720962310476167,1.0,0.17278514539145767,0.016486349835347525,0.021585188991852005,0.7637806572632191,0.06505212038415382,1.3781801386773156,-0.0051363829905662906,1.1382625708693972,0.04464102637029388,0.06169810846747814,-0.00838781020157077,0.8244334050128508,0.0,-0.0001809978126915064,,,0.0,0.0,1.0
2003-10-10,27.687442779541016,71.8149260980062,5.05564230967002,0.1344560680725818,1.0,0.18441198756444108,0.018157671479178687,0.021795312719657633,0.8330998372325218,0.09527559307614897,1.839038817400607,0.0,1.2122550831961996,0.04982744541762152,0.1234641673818504,0.027717246958049446,1.1481173978763057,0.0,0.039729494343829705,,,0.0,0.0,1.0
