Date,actual_return,pred_return,residual
2024-07-30,-0.037735887,0.0055382983,-0.043274187
2024-07-31,-0.02696916,0.0072142365,-0.034183398
2024-08-01,-0.04367132,0.006293585,-0.049964905
2024-08-02,-0.016690794,0.0028740875,-0.019564882
2024-08-05,0.009189357,0.006284294,0.0029050629
2024-08-06,0.005202475,0.01068466,-0.0054821847
2024-08-07,-0.0020309475,0.010093059,-0.012124007
2024-08-08,0.020063879,0.008890642,0.011173237
2024-08-09,0.012990281,0.0065958295,0.0063944515
2024-08-12,0.027660888,0.0047246623,0.022936225
2024-08-13,0.027422624,0.007634507,0.019788116
2024-08-14,0.028292684,0.0074165887,0.020876095
2024-08-16,0.0181747,0.0077526146,0.010422086
2024-08-19,0.01625909,-0.011567319,0.027826408
2024-08-20,0.003008175,-0.011665884,0.014674059
2024-08-21,-0.0002501573,-0.011087051,0.010836894
2024-08-22,0.015219057,-0.003992955,0.019212011
2024-08-23,0.006433496,-0.002644087,0.0090775825
2024-08-26,0.0024130754,-0.0020429855,0.004456061
2024-08-27,0.005781607,-0.0027248645,0.008506471
2024-08-28,0.010845588,-0.0005442243,0.0113898115
2024-08-29,-0.01837701,0.0007030631,-0.019080073
2024-08-30,-0.029676352,0.0019455624,-0.031621914
2024-09-02,-0.035482325,-0.004330355,-0.031151969
2024-09-03,-0.031541456,-0.003962254,-0.027579201
2024-09-04,-0.04162953,-0.010952151,-0.030677378
2024-09-05,-0.008824642,-0.004411077,-0.0044135647
2024-09-06,0.0053249174,-0.0015135298,0.0068384474
2024-09-09,0.0060856976,0.002302609,0.0037830886
2024-09-10,0.007372464,0.0015238287,0.0058486355
2024-09-11,0.00823278,0.0019772493,0.0062555308
2024-09-12,-0.006842137,0.00037190164,-0.0072140386
2024-09-13,0.009031559,-0.0014374185,0.0104689775
2024-09-16,0.014969242,-0.0014138981,0.01638314
2024-09-17,0.01159742,-0.0028083266,0.014405747
2024-09-18,0.020841159,-0.00045470847,0.021295868
2024-09-19,0.019238915,-0.005238939,0.024477854
2024-09-20,0.027087476,-0.0031473443,0.030234821
2024-09-23,-0.011249676,-0.004699652,-0.0065500243
2024-09-24,-0.01648346,-0.0007807717,-0.015702687
2024-09-25,-0.05821808,-0.0021390263,-0.056079052
2024-09-26,-0.07438496,-0.0010111699,-0.07337379
2024-09-27,-0.10185598,-0.0010000166,-0.10085596
2024-09-30,-0.05365462,0.00017766037,-0.053832278
2024-10-01,-0.06159431,-0.0010179663,-0.060576346
2024-10-03,-0.025533512,0.0053373678,-0.030870881
2024-10-04,-0.0104037495,0.0030596443,-0.013463394
2024-10-07,0.0013131789,0.003635075,-0.0023218961
2024-10-08,-0.038161464,0.011886021,-0.050047487
2024-10-09,-0.014931622,0.012043723,-0.026975345
2024-10-10,-0.010666971,0.012995723,-0.023662694
2024-10-11,-0.009328724,0.01246171,-0.021790434
2024-10-14,-0.0024225384,0.01259535,-0.0150178885
2024-10-15,-0.000502259,0.011008631,-0.01151089
2024-10-16,-0.011483867,0.011504046,-0.022987913
2024-10-17,-0.012256462,-0.0018737527,-0.010382709
2024-10-18,-0.023136953,-0.0078049274,-0.0153320255
2024-10-21,-0.025452863,-0.0046795914,-0.020773273
2024-10-22,-0.0024937629,-0.01157977,0.009086007
2024-10-23,0.0040156287,-0.0053212023,0.009336831
2024-10-24,-0.0057844957,-0.008193518,0.0024090223
2024-10-25,0.008133481,-0.0045948965,0.012728378
2024-10-28,-0.024131503,-0.0053107054,-0.018820798
2024-10-29,-0.025895469,-0.0065317648,-0.019363705
2024-10-30,-0.013803102,-0.0035522957,-0.010250807
2024-10-31,-0.019819032,-0.0010496165,-0.018769415
2024-11-01,-0.041011494,0.00081494,-0.041826434
2024-11-04,-0.022616565,0.00050292775,-0.023119492
2024-11-05,-0.023787659,0.0030796637,-0.026867323
2024-11-06,-0.05530615,0.0014263961,-0.056732547
2024-11-07,-0.029142605,-0.000551306,-0.0285913
2024-11-08,-0.017916216,0.0023475264,-0.020263743
2024-11-11,-0.024396881,0.0012241383,-0.02562102
2024-11-12,-0.04021975,0.0027334807,-0.04295323
2024-11-13,0.010662499,0.0025497968,0.0081127025
2024-11-14,0.015304455,0.0012248831,0.014079572
2024-11-18,0.02772155,0.003289179,0.024432372
2024-11-19,0.04151727,0.00041951018,0.04109776
2024-11-21,0.03908423,0.0028809716,0.036203258
2024-11-22,0.02117905,-0.00087559497,0.022054644
2024-11-25,0.017210664,0.008270539,0.008940125
2024-11-26,0.021301249,0.0075867423,0.013714507
2024-11-27,0.012179116,0.0059026554,0.0062764604
2024-11-28,0.04032894,-0.00016119488,0.04049013
2024-11-29,0.014974498,0.005892803,0.009081695
2024-12-02,-0.010693982,0.007854688,-0.018548671
2024-12-03,-0.029056204,0.008877483,-0.03793369
2024-12-04,-0.02349212,0.00807664,-0.03156876
2024-12-05,-0.0447411,0.010413589,-0.05515469
2024-12-06,-0.029507048,0.007214968,-0.036722016
2024-12-09,-0.020731168,0.00934776,-0.030078929
2024-12-10,-0.030781733,0.0075023365,-0.03828407
2024-12-11,-0.019519607,-0.0069666924,-0.012552914
2024-12-12,-0.025694933,-0.009083573,-0.01661136
2024-12-13,-0.053069852,-0.0025423672,-0.050527483
2024-12-16,-0.036269024,-0.008076629,-0.028192395
2024-12-17,-0.01810811,-0.0074968324,-0.010611279
2024-12-18,-0.029283822,-0.0045451913,-0.02473863
2024-12-19,-0.007639335,-0.007813973,0.00017463835
2024-12-20,0.004480128,-0.009921548,0.014401676
2024-12-23,-0.0056042913,-0.009508695,0.0039044041
2024-12-24,-0.0012267312,-0.009617984,0.008391253
2024-12-26,0.020755399,-0.009630432,0.030385831
2024-12-27,0.024650883,-0.010995191,0.035646074
2024-12-30,0.0060295993,-0.012056217,0.018085815
2024-12-31,0.020897605,-0.012825299,0.033722904
2025-01-01,0.03623337,-0.016805213,0.053038582
2025-01-02,0.010428372,-0.008013501,0.018441873
2025-01-03,-0.007393241,-0.010088531,0.0026952904
2025-01-06,0.017939229,-0.009432082,0.02737131
2025-01-07,-0.0016923128,-0.005589317,0.0038970043
2025-01-08,-0.010509759,-0.004626032,-0.005883727
2025-01-09,0.009324555,-0.006961451,0.016286006
2025-01-10,0.04867537,-0.008562485,0.057237856
2025-01-13,0.052909583,-0.0092102755,0.062119856
2025-01-14,0.02821388,-0.0099089425,0.03812282
2025-01-15,0.019885067,-0.009335067,0.029220134
2025-01-16,-0.0022108704,-0.00996101,0.0077501396
2025-01-17,-0.04303749,-0.011233035,-0.031804454
2025-01-20,-0.058294054,-0.00844929,-0.049844764
2025-01-21,-0.030854903,-0.013281819,-0.017573085
2025-01-22,-0.03257375,-0.01053655,-0.022037199
2025-01-23,-0.008388325,-0.019014334,0.01062601
2025-01-24,0.015084556,-0.0070292586,0.022113815
2025-01-27,0.028673662,-0.009339248,0.03801291
2025-01-28,0.009316242,-0.010799333,0.020115577
2025-01-29,0.04022655,-0.011333776,0.051560324
2025-01-30,0.020070907,-0.010947234,0.031018142
2025-01-31,0.01300299,-0.011229767,0.024232756
2025-02-01,0.001660627,-0.010355673,0.0120163
2025-02-03,0.006220359,-0.009269999,0.015490359
2025-02-04,-0.039176747,-0.00617912,-0.032997627
2025-02-05,-0.048231818,-0.0075052786,-0.04072654
2025-02-06,-0.051071014,-0.007460609,-0.043610405
2025-02-07,-0.039038453,-0.0049544903,-0.034083962
2025-02-10,-0.022933027,-0.0076289093,-0.015304117
2025-02-11,-0.0076527074,-0.008075405,0.0004226975
2025-02-12,0.008959703,-0.008863059,0.017822761
2025-02-13,0.013896877,-0.006723028,0.020619905
2025-02-14,0.008954653,-0.0115240915,0.020478744
2025-02-17,-0.008449677,-0.008579152,0.00012947433
2025-02-18,-0.017463742,-0.0107942885,-0.0066694533
2025-02-19,-0.016579084,-0.015340396,-0.0012386879
2025-02-20,-0.02668292,-0.012260762,-0.014422159
2025-02-21,-0.04632989,-0.012474547,-0.03385534
2025-02-24,-0.043349385,-0.012092874,-0.03125651
2025-02-25,-0.02358801,-0.005707569,-0.01788044
2025-02-27,0.0020711273,-0.008101087,0.010172214
2025-02-28,0.04141334,-0.007838419,0.049251758
2025-03-03,0.057331964,-0.0043793027,0.061711267
2025-03-04,0.07350032,-0.006458294,0.07995862
2025-03-05,0.06928375,-0.009506526,0.07879028
2025-03-06,0.03166341,-0.008200789,0.039864197
2025-03-07,-0.008761542,-0.017227372,0.00846583
2025-03-10,0.0003632993,-0.019523056,0.019886356
2025-03-11,-0.00012026842,-0.02018282,0.02006255
2025-03-12,0.009625722,-0.008600545,0.018226266
2025-03-13,0.022798175,-0.010543994,0.033342168
2025-03-17,0.051055435,0.027399398,0.023656037
2025-03-18,0.03761557,-0.0041168286,0.0417324
2025-03-19,0.020767372,-0.008191151,0.028958522
2025-03-20,0.0071306913,-0.006442461,0.013573153
2025-03-21,-0.0009793298,-0.006413808,0.005434478
2025-03-24,-0.038015526,-0.005279878,-0.032735646
2025-03-25,-0.026683183,-0.005455905,-0.021227278
2025-03-26,-0.019127322,-0.0037561525,-0.01537117
2025-03-27,-0.05750276,-0.002379717,-0.055123046
2025-03-28,-0.08579723,-0.0026341015,-0.08316313
2025-04-01,-0.05620304,-0.0039024858,-0.052300554
2025-04-02,-0.05259168,-0.0066725626,-0.04591912
2025-04-03,-0.023824826,-0.0084491465,-0.015375679
2025-04-04,0.029384993,-0.004735874,0.034120865
2025-04-07,0.063138165,-0.002773115,0.06591128
2025-04-08,0.078074805,-0.00529954,0.083374344
2025-04-09,0.092926115,-0.008058514,0.10098463
2025-04-11,0.059272375,-0.0008374802,0.060109854
2025-04-15,0.048302576,-0.010064706,0.058367282
2025-04-16,0.050270274,-0.00027520972,0.050545484
2025-04-17,0.020321716,-0.006809738,0.027131453
2025-04-21,0.056580577,-0.004274549,0.060855128
2025-04-22,0.08403034,-0.0031113252,0.08714166
2025-04-23,0.0807692,0.009295491,0.07147371
2025-04-24,0.09081136,0.014924174,0.07588718
2025-04-25,0.10066132,0.0127688255,0.087892495
2025-04-28,0.0380625,0.008024798,0.030037705
2025-04-29,0.0045009386,0.010265298,-0.0057643596
2025-04-30,0.0014235029,-0.0015343203,0.0029578232
2025-05-02,-0.030004315,-0.0018507659,-0.02815355
2025-05-05,0.00363298,-0.008389917,0.012022898
2025-05-06,-0.0036597433,0.007683444,-0.011343187
2025-05-07,0.013086842,0.012701386,0.00038545672
2025-05-08,0.03354653,0.009857238,0.023689292
2025-05-09,0.05750804,0.011735808,0.045772232
2025-05-12,0.0029934319,0.0016915441,0.0013018878
2025-05-13,0.006286663,0.009095128,-0.0028084647
2025-05-14,0.0033697383,0.00170368,0.0016660583
2025-05-15,-0.03080726,0.0015761605,-0.03238342
2025-05-16,-0.020324036,0.0023144635,-0.0226385
2025-05-19,-0.004164313,0.0060801213,-0.010244435
2025-05-20,-0.001754833,0.0063456423,-0.008100475
2025-05-21,-0.011404861,0.006932611,-0.018337471
2025-05-22,0.0059599774,0.005285211,0.0006747665
2025-05-23,-0.0041351677,0.005107791,-0.009242959
2025-05-26,-0.014705916,0.0012391623,-0.015945079
2025-05-27,-0.011672857,0.0033586144,-0.015031472
2025-05-28,0.007502233,0.0038452635,0.0036569696
2025-05-29,0.017350778,0.007221103,0.010129675
2025-05-30,0.01590535,0.009717819,0.006187531
2025-06-02,0.02482852,-0.007847909,0.03267643
2025-06-03,0.023479136,-0.005939167,0.029418303
2025-06-04,0.017843338,-0.0044792905,0.022322629
2025-06-05,-0.00055467116,-0.0063602757,0.0058056046
2025-06-06,-0.010806996,-0.00825222,-0.0025547761
2025-06-09,-0.0075925295,-0.004343179,-0.0032493505
2025-06-10,-0.0050747558,-0.00570055,0.0006257943
2025-06-11,-0.012975365,-0.0018941704,-0.0110811945
2025-06-12,-0.0057573966,-0.0028492112,-0.0029081854
2025-06-13,0.026822563,-0.00047159885,0.027294163
2025-06-16,0.013214648,0.0014072311,0.011807417
2025-06-17,0.013694847,-0.0010334573,0.014728304
2025-06-18,0.026012242,-0.000103240556,0.026115483
2025-06-19,0.04325677,0.001586559,0.04167021
2025-06-20,0.033556126,0.0027577293,0.030798396
2025-06-23,0.030065876,-0.001508191,0.031574067
2025-06-24,0.053487785,-0.0034250582,0.056912843
2025-06-25,0.0350985,-0.0052480795,0.04034658
2025-06-26,0.0150471665,0.001126068,0.013921099
2025-06-27,0.007852793,7.393867e-05,0.007778854
2025-06-30,0.027255768,-0.0013721699,0.028627938
2025-07-01,0.006019319,0.0010997404,0.0049195783
2025-07-02,0.0001316117,0.00046664343,-0.0003350317
2025-07-03,-0.00039533747,0.014917821,-0.015313158
2025-07-04,-0.02101755,0.00205375,-0.0230713
2025-07-07,-0.037496023,0.0040879296,-0.04158395
2025-07-08,-0.033948988,0.0034375805,-0.037386566
2025-07-09,-0.021988202,0.0016742226,-0.023662424
2025-07-10,-0.026891641,0.0037702222,-0.030661864
2025-07-11,-0.012841115,0.0042380313,-0.017079147
2025-07-14,-0.037136838,0.0044184704,-0.041555308
2025-07-15,-0.048875697,0.0030373891,-0.051913086
2025-07-16,-0.041060843,0.0046347706,-0.045695614
2025-07-17,-0.049783275,0.002633044,-0.052416317
2025-07-18,-0.057113867,0.00013429607,-0.057248164
2025-07-21,-0.028699435,0.0018801165,-0.030579552
2025-07-22,0.0030435603,0.00015481327,0.002888747
2025-07-23,-0.010178255,-0.0019248864,-0.008253369
2025-07-24,-0.009052717,-0.003613128,-0.005439589
2025-07-25,0.0014371069,-0.0022575937,0.0036947005
2025-07-28,0.01722399,-0.001609558,0.018833548
2025-07-29,-0.017924009,-0.003511499,-0.01441251
2025-07-30,-0.012268561,-0.00038010237,-0.011888458
2025-07-31,-0.0005754101,0.0015373431,-0.0021127532
2025-08-01,-0.018583558,0.0022351688,-0.020818727
2025-08-04,-0.017924184,-0.0010446947,-0.01687949
2025-08-05,-0.008119447,-0.0029484716,-0.005170976
2025-08-06,-0.0073234644,1.7071694e-05,-0.007340536
2025-08-07,-0.007278758,0.0009525158,-0.008231274
2025-08-08,0.014196747,-0.00015291147,0.014349658
2025-08-11,0.028546907,0.00082506373,0.027721843
2025-08-12,0.027704518,0.0020851558,0.025619362
2025-08-13,0.034638062,-0.0027300857,0.03736815
2025-08-14,0.02576787,-0.002554545,0.028322415
2025-08-18,0.022363773,-0.0033684822,0.025732255
2025-08-19,-0.024786953,-0.004654287,-0.020132666
2025-08-20,-0.019179035,-0.0030058138,-0.016173221
2025-08-21,-0.047445323,-0.006607809,-0.040837515
2025-08-22,-0.039242074,-0.0053270515,-0.03391502
2025-08-25,-0.03263484,-0.0034927584,-0.029142082
2025-08-26,-0.008881543,-0.0023463103,-0.0065352325
2025-08-28,-0.019193286,0.00044853686,-0.019641822
2025-08-29,0.013115274,-0.00024497678,0.013360251
2025-09-01,0.018169714,0.001996245,0.016173469
2025-09-02,0.0070983907,0.00018674578,0.0069116447
2025-09-03,0.003205613,-0.0005565847,0.0037621977
2025-09-04,0.017656146,0.00081771205,0.016838433
2025-09-05,0.014545455,-0.001460486,0.01600594
2025-09-08,0.0150889,-0.0012326878,0.016321588
2025-09-09,0.021145254,-0.00016674223,0.021311997
2025-09-10,0.026724799,0.00035337833,0.02637142
2025-09-11,0.02291618,-0.0014503608,0.024366539
2025-09-12,0.008888907,-0.00062905846,0.009517965
2025-09-15,-0.0062174466,0.0018629527,-0.0080804
2025-09-16,-0.011029673,0.0022945968,-0.01332427
2025-09-17,-0.021785293,0.004127684,-0.025912978
2025-09-18,-0.03010599,0.0023050262,-0.032411017
2025-09-19,-0.02117383,-0.0020132123,-0.019160617
2025-09-22,-0.012800178,0.00096346915,-0.013763647
2025-09-23,-0.018563857,0.0014338308,-0.019997688
2025-09-24,-0.010339877,-0.001319042,-0.009020834
2025-09-25,-0.006557855,0.0030745624,-0.009632417
2025-09-26,-0.0018873226,0.0015119566,-0.0033992792
2025-09-29,0.008741259,0.0025907317,0.006150527
2025-09-30,0.0024926865,0.0016213075,0.00087137904
2025-10-01,0.0066487165,0.0043311683,0.0023175483
2025-10-03,0.013422272,0.0044556395,0.008966632
2025-10-06,0.0,0.0021411788,-0.0021411788
2025-10-07,-0.0064269383,0.0007223182,-0.0071492568
2025-10-08,0.0050460906,-6.825389e-05,0.0051143444
2025-10-09,0.014878792,0.0024375494,0.012441242
2025-10-10,0.02540356,-0.00061034795,0.026013907
2025-10-13,0.06676367,-0.00012605534,0.066889726
2025-10-14,0.06490292,-0.0015373792,0.0664403
2025-10-15,0.05391834,-0.0012066722,0.055125013
2025-10-16,0.038117662,-0.0003581629,0.038475826
2025-10-17,0.04750136,0.0009091404,0.046592217
2025-10-20,0.013703283,0.008699845,0.0050034383
2025-10-21,0.026617527,0.0026813901,0.023936138
2025-10-23,0.027685706,-0.0047705853,0.03245629
2025-10-24,0.02397358,-0.0072362167,0.031209797
2025-10-27,0.00040426897,-0.013424676,0.013828944
2025-10-28,-0.009281088,0.013914743,-0.023195831
2025-10-29,-0.005384906,0.0017900569,-0.007174963
2025-10-30,-0.007054081,0.00085896207,-0.007913044
2025-10-31,0.001951039,0.00069277146,0.0012582676
2025-11-03,0.0058598192,0.0027021759,0.0031576434
2025-11-04,0.026067493,0.0039031215,0.022164373
2025-11-06,0.00989242,0.0006357618,0.009256658
2025-11-07,0.027672548,-0.0008085648,0.028481113
2025-11-10,0.019472234,-0.00012113965,0.019593373
2025-11-11,0.017409937,-0.00301546,0.020425398
2025-11-12,0.004895815,-0.0057676663,0.010663481
2025-11-13,0.025282912,-0.005644472,0.030927384
2025-11-14,0.01823685,-0.005059442,0.023296291
2025-11-17,0.0115918955,-0.002943229,0.014535124
2025-11-18,0.013360488,0.0022954477,0.011065041
2025-11-19,0.03357693,0.009418539,0.024158392
2025-11-20,0.009231199,0.009459682,-0.00022848323
2025-11-21,0.01351353,0.015508718,-0.0019951882
2025-11-24,0.019662706,0.012566195,0.0070965113
2025-11-25,0.004286613,0.0033359388,0.00095067406
2025-11-26,-0.019810162,0.010321098,-0.030131262
2025-11-27,-0.017781788,0.03538806,-0.053169847
2025-11-28,-0.0171611,0.0018766852,-0.019037785
2025-12-01,-0.014750001,0.003940326,-0.018690327
2025-12-02,-0.01092933,-0.00029074593,-0.010638584
2025-12-03,-0.0012347442,-0.002815184,0.0015804397
2025-12-04,0.0061214017,-0.0007602225,0.006881624
2025-12-05,0.01032067,9.609681e-05,0.010224573
2025-12-08,0.0085547315,-0.00020787037,0.008762602
2025-12-09,0.008434696,-0.0006566422,0.009091338
2025-12-10,0.004879953,0.00014007986,0.004739873
2025-12-11,-0.00038833372,-0.0029077253,0.0025193915
2025-12-12,0.005525201,-0.0012734593,0.0067986604
2025-12-15,0.012337794,-0.0022337458,0.014571539
2025-12-16,0.018413993,-0.005026196,0.02344019
2025-12-17,0.008935462,-0.0047695828,0.013705045
2025-12-18,0.009582962,-0.0027844477,0.01236741
2025-12-19,-0.012459268,-0.0015805253,-0.010878743
2025-12-22,-0.02259742,-0.0023935547,-0.020203864
2025-12-23,-0.00019095102,0.0015791517,-0.0017701028
2025-12-24,0.011166747,0.013444928,-0.0022781817
2025-12-26,0.021228898,-0.005187707,0.026416605
2025-12-29,0.021027433,-0.0025771903,0.023604624
2025-12-30,-0.020911854,-0.0026788882,-0.018232966
2025-12-31,-0.042154912,0.0015574633,-0.043712374
2026-01-01,-0.06664128,-0.0033358114,-0.06330547
2026-01-02,-0.07347862,-0.0045867893,-0.06889183
2026-01-05,-0.06013562,-0.0020673515,-0.05806827
2026-01-06,-0.036349118,-0.0023688863,-0.03398023
2026-01-07,-0.030182093,-0.0038209448,-0.026361149
2026-01-08,-0.008023886,0.0077495817,-0.015773468
2026-01-09,-0.011794227,0.0024434135,-0.01423764
2026-01-12,-0.046925552,0.008621623,-0.055547174
2026-01-13,-0.0404736,-0.0049262163,-0.035547383
2026-01-14,-0.037153874,-8.688243e-05,-0.037066992
2026-01-15,-0.038593397,0.0009587787,-0.039552175
2026-01-16,-0.049248952,0.008195612,-0.057444565
2026-01-19,-0.023415377,0.010233915,-0.03364929
2026-01-20,0.0019368373,0.002621928,-0.00068509066
2026-01-21,-0.009682455,0.0004628704,-0.010145325
2026-01-22,-0.005062371,0.012647209,-0.01770958
2026-01-23,0.0031022646,0.0146629065,-0.011560642
2026-01-27,0.04099962,0.016104748,0.024894873
2026-01-28,0.043030072,0.007095995,0.035934076
2026-01-29,0.037670758,0.011271656,0.026399102
2026-01-30,0.039701894,0.0073639504,0.032337945
2026-02-02,0.05120825,0.007941936,0.043266315
2026-02-03,0.014891118,0.01348182,0.0014092978
2026-02-04,0.008168521,0.006788309,0.0013802121
2026-02-05,0.0038104474,0.0027836422,0.0010268053
2026-02-06,-0.021505427,0.022910483,-0.04441591
2026-02-09,-0.016762452,-0.0010166387,-0.015745813
2026-02-10,-0.024340075,0.0077161887,-0.032056265
2026-02-11,-0.018655889,0.0058865817,-0.02454247
2026-02-12,-0.02719306,0.003975251,-0.031168312
2026-02-13,-0.00014085036,0.0063790577,-0.006519908
2026-02-16,-0.00633218,0.0077198218,-0.014052002
2026-02-17,0.0040759305,0.0076581384,-0.003582208
2026-02-18,-0.029695448,0.009691828,-0.039387275
2026-02-19,-0.0019155382,0.010948854,-0.012864392
2026-02-20,-0.017965337,0.010848577,-0.028813913
2026-02-23,-0.04901961,0.008804022,-0.057823632
2026-02-24,-0.058650646,0.009306739,-0.06795739
2026-02-25,-0.0065069543,0.01051871,-0.017025664
2026-02-26,-0.0014216661,0.009897567,-0.011319233
2026-02-27,0.02159407,0.009143937,0.0124501325
2026-03-02,0.03740799,0.011167165,0.026240826
2026-03-04,0.03360591,0.014036973,0.019568939
2026-03-05,0.0020152056,0.016153691,-0.014138486
2026-03-06,-0.017155536,0.011927292,-0.029082827
2026-03-09,-0.02029496,0.015568445,-0.035863407
2026-03-10,-0.007950081,0.025844688,-0.03379477
2026-03-11,0.012875863,0.023047818,-0.0101719545
2026-03-12,-0.005315258,0.03440888,-0.039724138
2026-03-13,0.024407962,0.035986844,-0.011578882
2026-03-16,0.009103343,0.03368431,-0.024580967
2026-03-17,0.010160327,0.022310298,-0.012149971
2026-03-18,0.0035508843,0.008380461,-0.0048295762
2026-03-19,-0.026502075,0.011085918,-0.037587993
2026-03-20,-0.049844455,0.008817562,-0.058662016
2026-03-23,-0.027418736,0.009746789,-0.037165526
2026-03-24,-0.043419782,0.007918782,-0.051338565
2026-03-25,-0.0767108,0.0064818985,-0.0831927
2026-03-27,-0.032267638,0.009072005,-0.041339643
2026-03-30,0.0029020198,0.013640478,-0.0107384585
2026-04-01,-0.028629823,0.024095332,-0.052725155
2026-04-02,-0.00022217611,0.037591062,-0.03781324
2026-04-06,0.0079712,0.020900631,-0.012929431
2026-04-07,0.03027748,0.02575344,0.004524039
2026-04-08,-0.0033387742,0.021822367,-0.025161142
2026-04-09,0.02631579,0.031705517,-0.0053897277
2026-04-10,0.009702339,0.027350675,-0.017648336
2026-04-13,0.029047277,0.027133923,0.0019133538
2026-04-15,0.013391861,0.023934273,-0.010542412
2026-04-16,7.4425356e-05,0.03525822,-0.035183795
2026-04-17,-0.027252711,0.018900856,-0.046153568
2026-04-20,0.0018337856,0.009334699,-0.007500914
2026-04-21,0.026306048,0.009402706,0.01690334
2026-04-22,0.046472397,0.009153068,0.03731933
2026-04-23,0.06505882,0.007395975,0.057662845
2026-04-24,0.07757192,0.0027648662,0.074807055
2026-04-27,0.07124024,0.0037780334,0.067462206
2026-04-28,0.053783532,0.0038824643,0.04990107
2026-04-29,0.008769468,0.0032214262,0.0055480422
2026-04-30,0.003774044,0.018882437,-0.015108393
2026-05-01,0.0030751342,0.13191749,-0.12884235
2026-05-04,-0.05119269,0.008120023,-0.059312712
2026-05-05,-0.06805137,0.008592127,-0.0766435
2026-05-06,-0.055010762,0.003477887,-0.05848865
2026-05-07,-0.051803302,0.010168464,-0.061971765
2026-05-08,-0.06884053,0.018262576,-0.08710311
2026-05-11,-0.037674636,0.009905458,-0.047580093
2026-05-12,-0.030278629,0.009840555,-0.040119182
2026-05-13,0.0006622772,0.0094536105,-0.008791333
2026-05-14,-0.008958785,0.0074517746,-0.01641056
2026-05-15,0.01354383,0.0018828815,0.011660948
2026-05-18,0.019013418,0.002606721,0.016406696
